id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,category_id,category_name,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,Năm xuất bản,Năm xuất bản điền bổ sung, 
276963578,Chuyện Ở Quán Canh Hầm 24h,69100,115000,5,1,QinS-eoul,46,available,67999,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Skybooks,Bìa mềm,184,03/12/24 0:00,,2024,
276862285,Vinh Nhục,181440,288000,5,4,Sở Ngư,79,available,664,Truyện trinh thám,Nhã Nam,Bìa mềm,455,03/12/24 0:00,,2024,
276718105,Sách Ngữ Pháp Tiếng Anh Tối Giản dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên,179000,199000,5,18, Đỗ Trung Kiên,210,available,67856,Ngữ pháp Tiếng Anh,Nhà Xuất Bản Thế Giới,Bìa mềm,586,11/22/24 18:41,,2024,
276610317,Sách Tôi Thích Dáng Vẻ Nỗ Lực Của Chính Mình - Lily Trương,89100,99000,0,0,Lily Trương,0,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Công Ty Cổ Phần Time Books,Bìa mềm,208,,,,
276353068,Trên Vai Người Khổng Lồ - Bài Học Từ Những Thiên Tài Vĩ Đại Nhất Lịch Sử Để Khác Biệt Và Thành Công,74200,99000,5,10,Peter Hollins,100,available,665,Truyện kinh dị,Meibooks,Bìa mềm,184,,,,
276078455,Series các tập Gachiakuta,38600,41900,5,8,Kei Urana,182,available,2,Root,NXB Trẻ,Bìa mềm,192,08/23/24 0:00,,2024,
275948805,Quản Trị Dự Án,209000,285000,4.8,4,Chris Croft,96,available,849,"Sách quản trị, lãnh đạo",Viện Quản lý PACE,Bìa mềm,440,,,,
275278639,Định luật Murphy,145000,180000,4.8,5,Trương Văn Thành,60,available,67946,Sách tâm lý học - khác,Nhã Nam,Bìa mềm,420,,,,
274761775,Sách Tiếng anh cho người bắt đầu Bản Đặc Biệt dành cho người mất gốc tiếng Anh Moonbook,159000,250000,4.6,9,Trang Anh,152,available,1856,Sách Học Tiếng Anh,Aladanh,Bìa mềm,535,03/01/24 9:12,,2024,
273933643,ĐEK BIẾT GÌ CŨNG TIẾN,500000,500000,5,7,Không rõ,98,available,716,Sách hướng nghiệp,ANbooks,Bìa mềm,454,01/13/24 10:51,,2024,
273896690,Những Bố Già Châu Á,159000,199000,5,14,Joe Studwell,174,available,316,Sách tiếng Việt,Alphabooks,Bìa mềm,582,,,,
270677470,Thế kỷ cô đơn: Xích lại gần nhau trong một thế giới ngày càng xa cách,162000,200000,4.8,5,Noreena Hertz,65,available,871,Sách tư duy - Kỹ năng sống,NXB Trẻ,Bìa mềm,544,07/25/23 0:00,,2023,
270529639,Cơn lốc quản trị - Ba trụ cột của văn hóa doanh nghiệp,112000,140000,5,3,Phan Văn Trường,30,available,849,"Sách quản trị, lãnh đạo",NXB Trẻ,Bìa mềm,248,08/15/23 0:00,,2023,
253274970,Sách Truyện Kinh Dị - Chiếc Xe Kéo Ma (Tuyển Chọn Truyện Ngắn Kinh Dị Của Rudyard Kipling),38500,77000,5,7,Không rõ,81,available,665,Truyện kinh dị,Phuc Minh Books,Bìa mềm,288,05/11/23 13:52,,2023,
249178401,Nhân Chuỗi Cửa Hàng - 9 Bước Đóng Gói Và Xây Dựng Hệ Thống Chuỗi Tinh Gọn Theo Công Thức Cộng Trừ Nhân Chia,159000,199000,5,62,Không rõ,3470,available,849,"Sách quản trị, lãnh đạo",Công ty TNHH Truyền Thông Giver,Bìa mềm,256,,,,
221230165,Tuyển tập Nam Cao,96100,155000,5,13,Nam Cao,171,available,843,Tiểu sử - Hồi ký,Minh Long,Bìa mềm,668,01/01/23 0:00,,2023,
217154522,Bộ 10 Bút Lông Bảng Deli - Bút Dạ Bảng To Nhiều Mực Siêu Rẻ Viết Mướt Phù Hợp Học Sinh Văn Phòng Bảng Từ Trắng Cửa Kính - EU00120/ EU00130 / EU00140,8000,14400,5,6,Không rõ,324,available,68209,Bút lông bảng,Không rõ,,0,,,,
192125806,Dạy con làm giàu - Tập 11 - Trường dạy kinh doanh cho những người thích giúp đỡ người khác (Tái Bản 2022),54400,80000,5,54,Robert T. Kiyosaki – Sharon L. Lechter,1630,available,847,Bài học kinh doanh,NXB Trẻ,Bìa mềm,228,08/01/22 0:00,,2022,
183058543,OSHO - Trưởng Thành,89700,128000,5,131,Osho,1403,available,2,Root,FIRST NEWS,Bìa mềm,252,05/05/22 0:00,,2022,
176591074,KINH TẾ NHẬT BẢN - Giai đoạn phát triển thần kỳ 1955-1973,193800,228000,4.8,6,Không rõ,112,available,67901,Sách kinh tế học - khác,CÔNG TY TNHH PHAN LỆ & FRIENDS,,0,,,,
162844699,Tạm Biệt Tôi Của Nhiều Năm Về Trước,66600,95000,4.8,660,An,4420,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Skybooks,Bìa mềm,248,02/22/22 0:00,,2022,
160269222,Bút Ký Mực Gel Nhật Bản Pentel Energel BL417 Ngòi 0.7mm 12 Màu Mực,27500,27500,5,26,Không rõ,473,available,67345,Bút gel,Không rõ,,0,,,,
158622140,Tâm Lý Học Thành Công,159200,199000,5,34,Carol S Dweck,226,available,2,Root,Alpha Books,,0,,,,
150269635,"The Secret ,HERO Người Hùng",298000,298000,5,106,Không rõ,643,available,847,Bài học kinh doanh,Thiên Minh Book,,0,,,,
129381090,Minh Triết Trong Đời Sống (Tái Bản),82100,108000,5,213,Darshani Deane,1958,available,316,Sách tiếng Việt,First News - Trí Việt,Bìa mềm,288,10/01/21 0:00,,2021,
125737966,"Sách - TINH HOA 1% Thói Quen, Thái Độ Và Bí Quyết Để Trở Nên Giàu Có",84180,138000,4.5,24,Dan Strutzel,302,available,316,Sách tiếng Việt,Pandabooks,Bìa mềm,212,04/09/21 14:44,,2021,
75996801,Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021),57000,60000,5,23,Roald Dahl,177,available,1754,Văn học thiếu nhi,NXB Kim Đồng,Bìa mềm,224,01/01/21 10:32,,2021,
74341297,Không Sợ Chậm Chỉ Sợ Dừng ,103200,129000,4.8,49,Vãn Tình,332,available,871,Sách tư duy - Kỹ năng sống,Bloom Books,Bìa mềm,364,12/01/20 0:00,,2020,
73521489,Vượt Qua Bản Ngã - Chiến Thắng Kẻ Thù Lớn Nhất Của Bạn,106000,149000,4.8,58,Ryan Holiday,632,available,871,Sách tư duy - Kỹ năng sống,Alphabooks,Bìa mềm,316,11/01/20 0:00,,2020,
73125816,Digital Marketing - Từ Chiến Lược Đến Thực Thi (Tái Bản 2020),198000,220000,0,0,Vinalink,1,available,316,Sách tiếng Việt,Rio Book,Bìa mềm,250,11/15/20 0:00,,2020,
42240722,Combo 3 Cuốn Kết Tinh Một Đời,379000,510000,5,147,Phan Văn Trường,1326,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,1244,11/01/19 0:00,,2019,
8835131,Bàn Có Năm Chỗ Ngồi (Tái Bản),76500,95000,4.8,463,Nguyễn Nhật Ánh,6257,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,180,06/01/23 0:00,,2023,
480059,Lược Sử Nước Việt Bằng Tranh,113000,140000,4.5,8,.,993,available,2,Root,Nhà Xuất Bản Kim Đồng,Bìa mềm,68,03/06/16 0:00,,2016,
378448,Nhà Giả Kim,71100,79000,5,1,Paulo Coelho,8,available,67997,Tiểu Thuyết Phương Tây,Nhã Nam,Bìa mềm,228,10/30/13 0:00,,2013,
277559052,Thám Tử Lừng Danh Conan – Tập 19 (Bản Nâng Cấp) [Tặng Kèm Bookmark],31100,35000,0,0,Gosho Aoyama,10,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,180,,,,
277553067,Hiệu sách trên đảo,145000,145000,5,4,Gabrielle Zevin,19,available,6750,Truyện dài,Nhã Nam,Bìa mềm,264,03/13/25 0:00,,2025,
277520847,Okamoto Kido Tuyển Tập - Bầy Mèo Nổi Loạn,81800,109000,0,0,Okamoto Kido,13,available,664,Truyện trinh thám,VIVABOOKS,Bìa mềm,232,05/01/25 0:00,,2025,
277408898,Thế Giới Qua Đôi Mắt Cá Của Cô Ấy,100000,119000,5,1,Nguyễn Mai Chi,12,available,871,Sách tư duy - Kỹ năng sống,Bloom Books,Bìa mềm,194,05/03/25 0:00,,2025,
277397107,Phía Đông Vườn Địa Đàng,303000,380000,4.5,4,John Steinbeck,20,available,9725,Lịch Sử Thế Giới,Tao Đàn,Bìa mềm,742,03/11/25 0:00,,2025,
277281904,Lịch sử Việt Nam qua chính sử Trung Hoa (Tái bản có bổ sung 2025),199000,250000,0,0,Cao Tự Thanh,19,available,9724,Lịch Sử Việt Nam,Nhà xuất bản Tổng hợp TP.HCM,,454,,,,
276932754,Băng điểm (quyển thượng),134000,175000,5,4,Không rõ,41,available,67996,Tiểu Thuyết Phương Đông,NXB Trẻ,Bìa mềm,376,,,,
276886135,Quản Lý Nghiệp,44200,44200,5,156,Geshe Michael Roach,3430,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,159,08/15/21 0:00,,2021,
276234768,Same As Ever : Quy Luật Bất Biến Về Bản Chất Con Người Và Tâm Lý Làm Giàu,157680,219000,1,1,Không rõ,21,available,67946,Sách tâm lý học - khác,1980 Books,Bìa mềm,408,,,,
275986374,"Bộ Lọc 5 Sản Phẩm Tái Sử Dụng Tiện Lợi Dùng Cho Tất Cả Các Size Thông Thường & Trung Bình & Nhỏ [Jet Mèo.Esse,Caraven Demi ,Sài Gòn Nhỏ ,Thăng Long Dẹt..] ",84000,84000,4.5,2,Không rõ,16,available,18344,Quà tặng trang trí khác,Không rõ,,0,,,,
275853510,Hành Trình Nuôi Con: Chăm con 0-12 tháng,460700,699000,5,5,Heidi Murkoff,127,available,68026,Chăm sóc sức khỏe em bé,Alphabooks,Bìa mềm,664,01/08/24 0:00,,2024,
275613236,25 Độ Âm,110600,158000,4.8,83,Thảo Trang,664,available,67996,Tiểu Thuyết Phương Đông,NXB Phụ Nữ Việt Nam,Bìa mềm,250,,,,
274599269,"Nơi Nào Có Mẹ, Nơi Ấy Là Nhà",65600,90000,5,12,Hạ Mer,309,available,845,Truyện ngắn - Tản văn - Tạp Văn,Người Trẻ Việt,Bìa mềm,192,01/10/24 0:00,,2024,
274069251,Sổ tay ăn dặm của mẹ,64900,118000,5,4,Lê Thị Hải,228,available,68027,Sách ăn dặm cho bé,Nhã Nam,Bìa mềm,268,11/27/23 0:00,,2023,
271626742,Dưỡng Khí Huyết Tạo Khí Chất,78000,92000,0,0,Triệu Dung,0,available,68002,Sách Y Học Hiện Đại,Skybooks,Bìa mềm,248,,,,
271479936,Khéo Ăn Nói Bán Hàng Thành Công (Bìa Mềm),66150,71400,5,15,Bích Phương,247,available,2,Root,Nhà sách Minh Thắng,Bìa mềm,344,04/01/21 0:00,,2021,
271223253,Khi cha mẹ chưa trưởng thành cảm xúc,106000,149000,5,7,Lindsay C.Gibson,171,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,324,07/01/23 0:00,,2023,
262590359,Hoàng Tử Bé,27200,35000,5,303,Antoine De Saint-Exupéry,2983,available,316,Sách tiếng Việt,NXB Kim Đồng,Bìa mềm,112,03/06/22 0:00,,2022,
253444124,Được Học (Tái Bản 2022),154700,182000,5,3,Tara Westover,44,available,2,Root,Phụ Nữ,,0,,,,
248608077,Sách Phương pháp huấn luyện chạy Marathon,250000,250000,4.7,25,Không rõ,284,available,316,Sách tiếng Việt,NXB Thanh Niên,Bìa cứng,200,03/10/23 0:00,,2023,
245787155,Agatha Christie. Bộ Tứ,94600,120000,5,43,Agatha Christie,414,available,67997,Tiểu Thuyết Phương Tây,NXB Trẻ,Bìa mềm,190,03/21/23 0:00,,2023,
205033951,Một chỗ trong đời,43470,69000,5,140,Annie Ernaux,1567,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,98,11/01/22 0:00,,2022,
190705740,Vị Thần Của Những Quyết Định (Bìa Đen) - AZ,71000,79000,0,0,Universe,0,available,886,Lĩnh vực khác,Asbooks,Bìa mềm,360,07/03/22 0:00,,2022,
179546070,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Của Linh Hồn Và Năng Lượng Chữa Lành Cơ Thể Từ Bên Trong,89800,129000,5,280,Prentice Mulford,3464,available,2,Root,1980 Books,Bìa mềm,264,04/01/22 0:00,,2022,
171876675,Bản Du Ca Cuối Cùng (Tái Bản),81000,90000,0,0,Erich Maria Remarque,0,available,6750,Truyện dài,Công Ty Cổ Phần Văn Hóa Đông A,Bìa mềm,340,04/01/22 0:00,,2022,
158868255,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,137000,178000,4.7,49,Vương Đào,761,available,68003,Sách Y Học Khác,Huy Hoàng Bookstore,,0,,,,
158019964,Combo 4 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản),323840,506000,5,251,"Mẹ Ong Bông, Hachun Lyonnet, Bubu Hương",2803,available,3320,Cẩm nang làm cha mẹ,Thái Hà,Bìa mềm,1050,01/01/22 0:00,,2022,
157244522,Văn Minh Đông Phương Và Tây Phương (Ts Thu Giang Nguyễn Duy Cần)(Tái Bản),40000,60000,5,48,Thu Giang Nguyễn Duy Cần,518,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,138,01/01/22 0:00,,2022,
133162590,"Hộp Đựng Bút Đa Năng Grepaco Bằng Vải Bố Canvas Tote Đẹp Nhiều Ngăn Dạng Túi Đựng Dụng Cụ Đồ Dùng Học Tập Học Sinh, Sinh Viên, Đồ Cá Nhân Văn Phòng Kiểu Cute Chống Xước, Chống Nước – Hàng Chính Hãng",69000,69000,5,93,Không rõ,322,available,1880,Bóp Viết - Hộp Bút,Không rõ,,0,,,,
100347901,Tam Thể 1 (Tái Bản),118500,150000,5,14,Lưu Từ Hân,104,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,365,05/01/21 0:00,,2021,
94878710,Triệu phú thần tốc,216000,399000,4.6,155,MJ DeMarco,1405,available,372,Sách khởi nghiệp,First News - Trí Việt,Bìa mềm,258,03/31/21 6:47,,2021,
87391039,Thuật Yêu Đương (Tái Bản),91300,120000,5,222,Nguyễn Duy Cần,1815,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,336,03/01/21 0:00,,2021,
86517373,Khoa Học Về Nấu Ăn - The Science Of Cooking,276500,350000,4.8,30,Stuart Farrimond,200,available,316,Sách tiếng Việt,Nhã Nam,Bìa cứng,258,03/15/21 0:00,,2021,
77774625,"Nghệ Thuật Tập Trung - Nâng Cao Năng Suất, Tối Ưu Thời Gian, Hiệu Quả Bất Ngờ",70100,99000,4.8,1767,Nhà tâm thần học DaiGo,10682,available,316,Sách tiếng Việt,Vibooks,Bìa mềm,208,02/12/21 0:00,,2021,
72001057,Chiến Tranh Tiền Tệ - Phần III,136500,175000,4.8,33,Song Hong Binh,175,available,5246,Sách tài chính - khác,Bách Việt,Bìa mềm,612,10/01/20 0:00,,2020,
67712912,Phát Triển Trí Tuệ Cảm Xúc- Chúng Mình Tôn Trọng Cơ Thể Và Cảm Xúc Của Nhau,47500,50000,4.7,19,Jayneen Sanders,167,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,40,09/15/20 0:00,,2020,
51903728,Ngôi Nhà Quái Dị (Agatha Christie)(Tái Bản 2020),85500,95000,5,53,Agatha Christie,130,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,272,,,,
14684952,Khu Vườn Bí Mật ( Tái Bản 2019 ),60480,96000,4.8,506,Frances Hodgson Burnett,4551,available,67997,Tiểu Thuyết Phương Tây,Nhã Nam,Bìa mềm,321,04/01/19 0:00,,2019,
8155348,Da Thịt Trong Cuộc Chơi,169100,199000,4.1,8,Nassim Nicholas Taleb,96,available,316,Sách tiếng Việt,Alphabooks,Bìa mềm,372,12/01/18 0:00,,2018,
4255933,Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 ),90000,100000,5,27,Thomas Cathcart & Daniel Klein,149,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,272,08/01/18 17:24,,2018,
277489186,Thư giãn với Y học - Nguyễn Văn Tuấn - NXB,124000,124000,5,1,GS.TS. Nguyễn Văn Tuấn,18,available,886,Lĩnh vực khác,Nhà xuất bản Tổng hợp TP.HCM,Bìa mềm tay gấp,312,03/12/25 15:03,,2025,
277486793,Những thủ lĩnh trên cát,144000,179000,0,0,Jorge Amado,11,available,6750,Truyện dài,Nhã Nam,Bìa mềm,388,03/13/25 0:00,,2025,
277468782,Sách - Dấu Ấn Hoàng Gia - Tập 18,29100,30000,0,0,Chieko Hosokawa,26,available,316,Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,0,12/21/23 14:00,,2023,
277400578,Ninja Rantaro Tập 47,39200,40000,5,2,Soubee Amako,23,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,240,02/17/25 0:00,,2025,
277384364,Hồ sơ mật the top secret season 0,54100,55000,0,0,Reiko Shimizu,25,available,1084,"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,280,02/28/25 11:13,,2025,
277375048,Đại Thắng Mùa Xuân -  Đại tướng Văn Tiến Dũng,121500,162000,5,1,Không rõ,8,available,9724,Lịch Sử Việt Nam,VIETNAMBOOK,Bìa mềm,280,02/18/25 16:41,,2025,
277316172,Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai Tập 5: Đệ Tử Của Avan V [Tặng Kèm Postcard],64700,69000,5,4,Nhiều tác giả,101,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,0,01/08/25 0:00,,2025,
276957509,Dấu Ấn Hoàng Gia Tập 15,27100,30000,5,2,Nhiều tác giả,116,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,0,01/08/25 0:00,,2025,
276568730,Tạp chí Kiến Trúc và Đời Sống số 221 (Tháng 11-2024) _Tân trang nhà: Những xu hướng mới,35800,35800,0,0,Không rõ,51,available,1468,Tạp Chí - Catalogue,Công ty TNHH Không Gian Sống Media,Bìa mềm,0,,,,
276525602,Bà nội găngxtơ tái xuất!,123000,155000,5,4,David Walliams,62,available,1754,Văn học thiếu nhi,Nhã Nam,Bìa mềm,348,,,,
275014414,Massage Kinh Lạc Huyệt Vị Toàn Thư (Tái Bản),162000,218000,5,54,Tra Vĩ,462,available,316,Sách tiếng Việt,VanLangBooks,Bìa mềm,376,04/01/22 0:00,,2022,
274925344,Sách - Hạnh phúc đủ làm chủ cuộc đời,369000,369000,5,3,nhieu tac gia,143,available,871,Sách tư duy - Kỹ năng sống,Công ty cổ phần tổ chức đào tạo WiT,Bìa mềm,252,05/01/20 14:50,,2020,
274921961,Những biên bản cuối cùng tại Nhà Trắng: Phút sụp đổ của Việt Nam Cộng Hòa,120150,135000,5,1,nhieu tac gia,8,available,9725,Lịch Sử Thế Giới,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,Bìa mềm,159,05/31/22 21:39,,2022,
274242104,Bắt trẻ đồng xanh,65000,100000,5,9,J. D. Salinger,211,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Nhã Nam,Bìa mềm,328,,,,
273958138,Nỗi Đau Này Không Thuộc Về Bạn,150000,188000,5,2,Mark Wolynn,114,available,871,Sách tư duy - Kỹ năng sống,First News - Trí Việt,Bìa mềm,388,12/01/23 0:00,,2023,
272582668,Thời đại AI: Và tương lai loài người chúng ta,90000,120000,0,0,Nhiều tác giả,0,available,67901,Sách kinh tế học - khác,NXB Trẻ,Bìa mềm,220,10/09/23 0:00,,2023,
271782938,Sách Kỹ Thuật Ngành Sơn,140000,140000,4.6,7,Lê Duy Nghĩa,153,available,67885,Kỹ Thuật khác,Nhà Xuất Bản Công An Nhân Dân,Bìa mềm,168,07/17/23 11:27,,2023,
271199015,"Thân Ai Nấy Lo – Sự thật về tình yêu, tình thân và bản chất con người",114000,165000,5,15,Eric Barker,238,available,871,Sách tư duy - Kỹ năng sống,Ecoblader,Bìa mềm,288,01/01/23 0:00,,2023,
270744149,Lớp Học Mật Ngữ - Phiên Bản Mới - Tập 2,25000,25000,5,3,B.R.O,83,available,2,Root,Hoa Học Trò,Bìa mềm,0,,,,
270660457,Làm Chủ Giọng Nói Trong Đầu,79100,95000,4.7,201,Blair Singer,6146,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,256,,,,
221228338,Combo 5 Ream Giấy Flexoffice A4 70 gsm - IK COPY PP-02 (500 TỜ/REAM),345000,550000,4.8,69,Không rõ,658,available,1908,Giấy in - Fax - Photo,Không rõ,,0,,,,
207005202,"Sách The Simple Path To Wealth: Con đường đi đến sự giàu có - Bản đồ dẫn dắt bạn trên con đường tự chủ tài chính và cuộc sống tự do, thịnh vượng - Happy Live",299000,299000,4.7,35,Không rõ,280,available,5246,Sách tài chính - khác,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,276,11/18/22 18:17,,2022,
196515659,Harry Potter Và Chiếc Cốc Lửa (Tái Bản 2022),236000,310000,5,79,J.K.Rowling,621,available,6750,Truyện dài,NXB Trẻ,Bìa mềm,922,08/08/22 0:00,,2022,
182972777,Rồng Đỏ,108000,135000,4.8,84,Thomas Harris,511,available,664,Truyện trinh thám,Nhã Nam,Bìa mềm,404,01/01/22 0:00,,2022,
179546078,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh,96900,139000,4.7,194,Prentice Mulford,2664,available,2,Root,1980 Books,Bìa mềm,272,04/01/22 0:00,,2022,
172079749,Tiền Đẻ Ra Tiền: Đầu Tư Tài Chính Thông Minh - Bizbooks - Sách hay mỗi ngày ,111200,139000,5,4,Không rõ,44,available,67910,Đầu tư,BIZBOOKS,,0,,,,
148697900,"Keo dán đa năng trên mọi chất liệu bề mặt 50ML an toàn cho người dùng-Keo dán ron, dán viền, dán màn hình cảm ứng điện thoại...",69000,69000,4.3,37,Không rõ,164,available,1862,Dụng Cụ Văn Phòng,Không rõ,,0,,,,
143226162,Tỷ Phú Bán Giày (Tái Bản),117500,159000,4.8,123,Tony Hsieh,1423,available,847,Bài học kinh doanh,Alphabooks,Bìa mềm,367,11/11/21 0:00,,2021,
124767703,Cân Bằng Cảm Xúc Cả Lúc Bão Giông (Tặng Kèm Bookmark)(Tái Bản),86100,105000,5,91,Richard Nicholls,789,available,316,Sách tiếng Việt,Skybooks,Bìa mềm,336,09/01/21 0:00,,2021,
121185870,Và Rồi Núi Vọng,133200,148000,4.5,2,Khaled Hosseini,20,available,67997,Tiểu Thuyết Phương Tây,Nhã Nam,Bìa mềm,512,09/01/21 0:00,,2021,
93327797,Tư Duy Nhanh Và Chậm (Tái Bản),215200,269000,5,45,Daniel Kahneman,289,available,871,Sách tư duy - Kỹ năng sống,Alphabooks,Bìa mềm,612,04/15/21 0:00,,2021,
77105703,Lão Tử Tinh Hoa (Ts Thu Giang)(Tái Bản),82600,95000,5,15,Nguyễn Duy Cần,74,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,218,02/01/20 0:00,,2020,
75829071,Ngàn Năm Áo Mũ (Tái Bản),208000,320000,5,317,Trần Quang Đức,1439,available,67988,Sách Phong Tục - Tập Quán Việt Nam,Nhã Nam,Bìa mềm,400,01/01/21 0:00,,2021,
52785564,Dịch Hạch (Nobel Văn Chương 1957),116100,129000,4.6,18,Albert Camus,91,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Nhã Nam,Bìa mềm,392,04/01/20 0:00,,2020,
50685547,Bản Đồ,279000,345000,4.8,960,Aleksandra Mizielińska,6185,available,316,Sách tiếng Việt,Nhã Nam,Bìa cứng,108,03/02/20 0:00,,2020,
